<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TRN,D,20190826,000000,3.0443,3.0443,2.8991,2.8991,1618,0
TRN,D,20190827,000000,3.0346,3.0346,3.0346,3.0346,5,0
TRN,D,20190828,000000,3.0878,3.0878,3.0878,3.0878,2,0
TRN,D,20190829,000000,3.0878,3.0878,3.0878,3.0878,5,0
TRN,D,20190830,000000,3.0878,3.0878,3.0878,3.0878,5,0
TRN,D,20190902,000000,3.0781,3.0781,2.8652,2.8652,346,0
TRN,D,20190903,000000,2.8749,2.8749,2.8749,2.8749,5,0
TRN,D,20190904,000000,2.8749,2.8846,2.8749,2.8846,687,0
TRN,D,20190905,000000,2.991,2.991,2.991,2.991,5,0
TRN,D,20190906,000000,3.0685,3.0685,2.8071,2.8894,1488,0
TRN,D,20190909,000000,3.0443,3.0443,2.8071,2.8991,6549,0
TRN,D,20190910,000000,3.0346,3.0346,3.0346,3.0346,5,0
TRN,D,20190911,000000,3.0346,3.0346,2.8749,3.0201,3110,0
TRN,D,20190912,000000,3.0201,3.0201,3.0201,3.0201,5,0
TRN,D,20190913,000000,3.0346,3.0346,2.8749,2.8749,1038,0
TRN,D,20190916,000000,2.9668,2.9668,2.9668,2.9668,1,0
TRN,D,20190917,000000,2.9523,2.9523,2.9523,2.9523,5,0
TRN,D,20190918,000000,2.9475,2.9475,2.8023,2.8071,9251,0
TRN,D,20190919,000000,2.8894,2.8894,2.7684,2.7684,8683,0
TRN,D,20190920,000000,2.9039,2.9039,2.691,2.812,717,0
TRN,D,20190923,000000,2.8458,2.8458,2.8071,2.8071,108,0
TRN,D,20190924,000000,2.8071,2.8362,2.7636,2.8071,12827,0
TRN,D,20190925,000000,2.7152,2.7539,2.6813,2.7539,13907,0
TRN,D,20190926,000000,2.7587,2.7636,2.7587,2.7636,8022,0
TRN,D,20190927,000000,2.8168,2.8168,2.8168,2.8168,5,0
TRN,D,20190930,000000,2.8168,2.8168,2.7636,2.8071,4718,0
TRN,D,20191001,000000,2.8071,2.8071,2.8023,2.8071,7421,0
TRN,D,20191002,000000,2.8168,2.8168,2.749,2.749,3203,0
TRN,D,20191003,000000,2.8168,2.8168,2.749,2.749,16509,0
TRN,D,20191004,000000,2.9523,2.9523,2.6813,2.7587,13306,0
TRN,D,20191007,000000,2.8991,2.8991,2.8991,2.8991,5,0
TRN,D,20191008,000000,2.8991,2.8991,2.7587,2.7587,7288,0
TRN,D,20191009,000000,2.9039,2.9039,2.8991,2.8991,6,0
TRN,D,20191010,000000,2.9039,2.9039,2.9039,2.9039,5,0
TRN,D,20191011,000000,2.9039,2.9039,2.9039,2.9039,5,0
TRN,D,20191014,000000,2.8071,2.8071,2.8071,2.8071,5,0
TRN,D,20191015,000000,2.9039,2.9039,2.7152,2.7152,1033,0
TRN,D,20191016,000000,2.8942,2.8942,2.8942,2.8942,5,0
TRN,D,20191017,000000,2.8023,2.8071,2.72,2.8071,1922,0
TRN,D,20191018,000000,2.8023,2.8023,2.8023,2.8023,5,0
TRN,D,20191021,000000,2.7006,2.7006,2.6426,2.6716,26940,0
TRN,D,20191022,000000,2.6716,2.6716,2.6716,2.6716,7,0
TRN,D,20191023,000000,2.5893,2.5893,2.4199,2.5796,9812,0
TRN,D,20191024,000000,2.6087,2.6087,2.4974,2.5554,883,0
TRN,D,20191025,000000,2.5167,2.5651,2.4586,2.5651,8368,0
TRN,D,20191028,000000,2.5651,2.5651,2.3715,2.4732,13022,0
TRN,D,20191029,000000,2.4538,2.4538,2.3715,2.4441,1800,0
TRN,D,20191030,000000,2.4393,2.4393,2.3764,2.4199,4241,0
TRN,D,20191031,000000,2.4151,2.449,2.3812,2.449,2586,0
TRN,D,20191104,000000,2.449,2.6377,2.328,2.6377,111112,0
TRN,D,20191105,000000,2.5409,2.5409,2.4974,2.507,1968,0
TRN,D,20191106,000000,2.4151,2.5022,2.4151,2.5022,452,0
TRN,D,20191107,000000,2.507,2.7006,2.507,2.7006,6854,0
TRN,D,20191108,000000,2.7345,2.7345,2.7345,2.7345,5,0
TRN,D,20191112,000000,2.7587,2.9378,2.5796,2.9039,14167,0
TRN,D,20191113,000000,2.8846,2.8846,2.8846,2.8846,15,0
TRN,D,20191114,000000,2.8797,2.8846,2.749,2.8846,14152,0
TRN,D,20191115,000000,2.9475,2.9475,2.7539,2.9039,7941,0
TRN,D,20191118,000000,2.9426,2.9426,2.8652,2.8652,2900,0
TRN,D,20191119,000000,2.8652,2.8652,2.8652,2.8652,437,0
TRN,D,20191120,000000,2.962,3.1362,2.962,2.991,12045,0
TRN,D,20191121,000000,3.0394,3.0878,3.0394,3.0878,31389,0
TRN,D,20191122,000000,3.0878,3.1459,3.0007,3.1459,7667,0
TRN,D,20191125,000000,3.1459,3.1459,3.0007,3.0878,1498,0
TRN,D,20191126,000000,3.0975,3.0975,2.9959,3.0104,6175,0
TRN,D,20191127,000000,3.1169,3.1169,3.0007,3.0491,5253,0
TRN,D,20191128,000000,3.0781,3.0781,3.0781,3.0781,126,0
TRN,D,20191129,000000,3.0878,3.0878,2.9039,3.0104,10089,0
TRN,D,20191202,000000,3.083,3.083,3.0104,3.0104,1245,0
TRN,D,20191203,000000,3.0878,3.0878,3.0878,3.0878,2,0
TRN,D,20191204,000000,3.083,3.083,3.083,3.083,5,0
TRN,D,20191205,000000,2.8846,3.0007,2.8846,3.0007,1344,0
TRN,D,20191206,000000,3.083,3.083,2.87,2.8991,2521,0
TRN,D,20191209,000000,2.9039,3.1459,2.9039,3.1459,22697,0
TRN,D,20191210,000000,3.1411,3.1411,2.9572,3.0298,31520,0
TRN,D,20191211,000000,2.9039,2.9039,2.9039,2.9039,19776,0
TRN,D,20191212,000000,2.8168,2.9039,2.8023,2.8071,38668,0
TRN,D,20191213,000000,2.8071,2.8071,2.8071,2.8071,5,0
TRN,D,20191216,000000,2.7587,2.8071,2.5845,2.8071,34331,0
TRN,D,20191217,000000,2.6716,2.9378,2.5845,2.9281,42710,0
TRN,D,20191218,000000,2.8265,3.0007,2.7103,2.8652,35986,0
TRN,D,20191219,000000,2.8555,2.9039,2.8071,2.8652,15405,0
TRN,D,20191220,000000,2.9039,2.9039,2.8652,2.9039,39831,0
TRN,D,20191223,000000,2.9959,2.9959,2.9959,2.9959,5,0
TRN,D,20191227,000000,2.9959,3.1411,2.9136,3.1411,13187,0
TRN,D,20191230,000000,3.1411,3.1411,2.9136,2.9136,6859,0
TRN,D,20200102,000000,2.9959,2.9959,2.9523,2.9959,227,0
TRN,D,20200103,000000,2.9959,2.9959,2.8846,2.9426,3556,0
