<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20120502,000000,5.4222,5.4945,5.2978,5.4945,1293,0
MCR,D,20120504,000000,5.4744,5.4784,5.2777,5.4784,9308,0
MCR,D,20120507,000000,5.2457,5.4584,5.2457,5.4584,31345,0
MCR,D,20120508,000000,5.362,5.4543,5.354,5.4543,6028,0
MCR,D,20120509,000000,5.3219,5.4183,5.2657,5.4183,17738,0
MCR,D,20120510,000000,5.3781,5.4183,5.2176,5.2176,6945,0
MCR,D,20120511,000000,5.1413,5.334,5.1413,5.2938,952,0
MCR,D,20120514,000000,5.2176,5.2176,5.0169,5.0169,26106,0
MCR,D,20120515,000000,5.2978,5.2978,4.9165,5.053,1101,0
MCR,D,20120516,000000,4.9406,4.9687,4.8403,4.9085,14523,0
MCR,D,20120517,000000,5.0169,5.0169,4.7359,4.8162,12419,0
MCR,D,20120518,000000,5.1774,5.1774,4.8203,5.0169,2153,0
MCR,D,20120521,000000,4.9365,5.0931,4.8563,5.0931,4191,0
MCR,D,20120522,000000,4.9486,5.2136,4.9486,5.1974,1852,0
MCR,D,20120523,000000,5.0971,5.2096,5.0491,5.1252,2347,0
MCR,D,20120524,000000,5.0571,5.0571,4.8764,4.9767,10153,0
MCR,D,20120525,000000,4.8966,4.9767,4.784,4.8123,26042,0
MCR,D,20120528,000000,4.7159,5.0008,4.6356,4.7559,12608,0
MCR,D,20120529,000000,4.5874,4.8123,4.5433,4.8123,4988,0
MCR,D,20120530,000000,4.6797,4.6837,4.6797,4.6837,9917,0
MCR,D,20120531,000000,4.7359,4.8162,4.3346,4.8162,32238,0
MCR,D,20120601,000000,4.6195,4.8162,4.4189,4.4189,14155,0
MCR,D,20120604,000000,4.4108,4.8363,4.3786,4.4148,18460,0
MCR,D,20120605,000000,4.5152,4.5152,4.2543,4.3748,14633,0
MCR,D,20120606,000000,4.2543,4.6557,4.2543,4.6557,43549,0
MCR,D,20120608,000000,4.6557,4.8162,4.4269,4.8082,20207,0
MCR,D,20120611,000000,4.6436,4.796,4.5794,4.7921,12619,0
MCR,D,20120612,000000,4.6637,4.776,4.6356,4.6397,166399,0
MCR,D,20120613,000000,4.5472,4.7359,4.4952,4.7359,81961,0
MCR,D,20120614,000000,4.6637,4.8162,4.4991,4.4991,90205,0
MCR,D,20120615,000000,4.6516,4.8162,4.6275,4.8162,43680,0
MCR,D,20120618,000000,4.8162,4.9767,4.8162,4.8966,74099,0
MCR,D,20120619,000000,4.8966,4.8966,4.796,4.8966,40379,0
MCR,D,20120620,000000,4.8966,4.9205,4.776,4.8162,66640,0
MCR,D,20120621,000000,4.6998,4.8123,4.6998,4.8041,6085,0
MCR,D,20120622,000000,5.0771,5.0771,4.724,4.7359,6231,0
MCR,D,20120625,000000,4.6958,4.8162,4.5753,4.5753,2509,0
MCR,D,20120626,000000,4.5353,4.5353,4.4189,4.5353,143260,0
MCR,D,20120627,000000,4.2784,4.4911,4.2784,4.3346,17138,0
MCR,D,20120628,000000,4.4871,4.4871,4.0136,4.1661,100416,0
MCR,D,20120629,000000,4.206,4.2101,4.0737,4.0817,14151,0
MCR,D,20120702,000000,4.0175,4.0937,3.9773,3.9895,195619,0
MCR,D,20120703,000000,3.9533,4.1942,3.8649,4.1942,55239,0
MCR,D,20120704,000000,4.2743,4.2743,4.0535,4.2543,4592,0
MCR,D,20120705,000000,4.1138,4.1138,4.0136,4.0136,14568,0
MCR,D,20120706,000000,4.0136,4.0898,3.9292,3.9292,6956,0
