<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NVT,D,19960418,000000,4.2171,4.2171,4.2171,4.2171,59875,0
NVT,D,19960419,000000,4.1472,4.1472,4.1472,4.1472,40870,0
NVT,D,19960422,000000,4.1939,4.1939,4.1939,4.1939,65689,0
NVT,D,19960423,000000,4.2871,4.2871,4.2871,4.2871,146371,0
NVT,D,19960424,000000,4.3337,4.3337,4.3337,4.3337,63110,0
NVT,D,19960425,000000,4.427,4.427,4.427,4.427,221486,0
NVT,D,19960426,000000,4.3337,4.3337,4.3337,4.3337,138567,0
NVT,D,19960429,000000,4.427,4.427,4.427,4.427,95102,0
NVT,D,19960430,000000,4.5202,4.5202,4.5202,4.5202,223447,0
NVT,D,19960506,000000,4.9395,4.9395,4.9395,4.9395,500052,0
NVT,D,19960507,000000,5.4055,5.4055,5.4055,5.4055,766446,0
NVT,D,19960508,000000,5.6385,5.6385,5.6385,5.6385,462270,0
NVT,D,19960509,000000,5.4987,5.4987,5.4987,5.4987,184043,0
NVT,D,19960510,000000,5.3123,5.3123,5.3123,5.3123,202456,0
NVT,D,19960513,000000,5.3123,5.3123,5.3123,5.3123,173653,0
NVT,D,19960514,000000,4.9861,4.9861,4.9861,4.9861,115322,0
NVT,D,19960515,000000,5.2657,5.2657,5.2657,5.2657,272899,0
NVT,D,19960516,000000,5.1258,5.1258,5.1258,5.1258,110423,0
NVT,D,19960517,000000,4.8929,4.8929,4.8929,4.8929,98510,0
NVT,D,19960520,000000,4.7064,4.7064,4.7064,4.7064,116858,0
NVT,D,19960521,000000,4.427,4.427,4.427,4.427,246564,0
NVT,D,19960522,000000,4.3804,4.3804,4.3804,4.3804,159235,0
NVT,D,19960523,000000,4.3804,4.3804,4.3804,4.3804,116089,0
NVT,D,19960524,000000,4.3804,4.3804,4.3804,4.3804,139031,0
NVT,D,19960527,000000,4.2171,4.2171,4.2171,4.2171,113697,0
NVT,D,19960528,000000,4.1939,4.1939,4.1939,4.1939,46615,0
NVT,D,19960529,000000,4.1939,4.1939,4.1939,4.1939,133646,0
NVT,D,19960530,000000,4.1472,4.1472,4.1472,4.1472,80050,0
NVT,D,19960531,000000,4.1939,4.1939,4.1939,4.1939,89655,0
NVT,D,19960603,000000,4.2871,4.2871,4.2871,4.2871,59015,0
NVT,D,19960604,000000,4.2871,4.2871,4.2871,4.2871,37907,0
NVT,D,19960605,000000,4.1939,4.1939,4.1939,4.1939,64975,0
NVT,D,19960607,000000,4.2871,4.2871,4.2871,4.2871,87706,0
