<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ZWC,D,19990413,000000,161.31,161.31,159.78,160.95,2386,0
ZWC,D,19990414,000000,159.4,159.4,157.49,157.49,1029,0
ZWC,D,19990415,000000,157.49,157.49,155.55,155.55,2366,0
ZWC,D,19990416,000000,156.33,156.33,155.55,155.55,1264,0
ZWC,D,19990419,000000,157.49,157.49,157.49,157.49,1577,0
ZWC,D,19990420,000000,159.78,159.78,159.4,159.78,3134,0
ZWC,D,19990421,000000,163.25,163.25,163.25,163.25,4553,0
ZWC,D,19990422,000000,163.25,163.25,161.31,163.25,8274,0
ZWC,D,19990423,000000,167.08,167.08,163.25,163.25,5880,0
ZWC,D,19990426,000000,160.56,160.56,160.56,160.56,536,0
ZWC,D,19990427,000000,157.49,162.09,157.49,162.09,4541,0
ZWC,D,19990428,000000,163.25,163.25,163.25,163.25,487,0
ZWC,D,19990429,000000,159.4,159.4,159.4,159.4,348,0
ZWC,D,19990430,000000,158.24,163.04,158.24,161.31,1296,0
ZWC,D,19990504,000000,159.4,159.4,159.4,159.4,7895,0
ZWC,D,19990505,000000,159.4,161.71,158.24,161.71,2666,0
ZWC,D,19990506,000000,158.63,159.78,157.49,159.78,4318,0
ZWC,D,19990507,000000,158.63,158.63,158.63,158.63,1343,0
ZWC,D,19990510,000000,159.03,159.03,159.03,159.03,3342,0
ZWC,D,19990511,000000,159.78,159.78,159.78,159.78,7346,0
ZWC,D,19990512,000000,160.19,160.19,160.19,160.19,5168,0
ZWC,D,19990513,000000,160.19,160.35,159.4,159.4,3563,0
ZWC,D,19990514,000000,161.71,163.25,161.31,161.31,2462,0
ZWC,D,19990517,000000,159.4,159.78,159.4,159.4,4893,0
ZWC,D,19990518,000000,167.08,167.08,165.16,165.16,3925,0
ZWC,D,19990519,000000,172.85,175.15,172.85,174.75,3234,0
ZWC,D,19990520,000000,178.61,182.44,178.61,182.44,6924,0
ZWC,D,19990521,000000,188.23,195.89,188.23,195.89,4647,0
ZWC,D,19990524,000000,188.23,190.12,188.23,188.23,8661,0
ZWC,D,19990525,000000,188.23,188.23,188.23,188.23,2931,0
ZWC,D,19990526,000000,192.06,192.06,192.06,192.06,4212,0
ZWC,D,19990527,000000,193.97,193.97,188.23,192.06,1079,0
ZWC,D,19990528,000000,192.06,192.06,192.06,192.06,11106,0
ZWC,D,19990531,000000,192.06,192.06,192.06,192.06,1371,0
ZWC,D,19990601,000000,195.89,201.66,195.89,201.66,14335,0
ZWC,D,19990602,000000,197.81,197.81,197.81,197.81,2311,0
ZWC,D,19990607,000000,186.27,186.27,180.53,180.53,3702,0
ZWC,D,19990608,000000,180.53,180.53,178.61,178.61,4303,0
ZWC,D,19990609,000000,172.85,172.85,172.85,172.85,4968,0
ZWC,D,19990610,000000,174.75,174.75,172.85,174,2487,0
ZWC,D,19990611,000000,180.53,184.37,180.53,184.37,354,0
