<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
KRC,D,20080729,000000,2.8655,2.8749,2.8655,2.8655,3164,0
KRC,D,20080730,000000,3.0134,3.0134,2.9118,2.9118,3794,0
KRC,D,20080731,000000,2.995,2.995,2.8655,2.995,3437,0
KRC,D,20080801,000000,3.0228,3.0505,3.0228,3.0505,1697,0
KRC,D,20080804,000000,2.9765,3.0967,2.9673,3.0042,4555,0
KRC,D,20080805,000000,2.958,3.0505,2.9118,2.9118,2931,0
KRC,D,20080806,000000,2.9118,3.0505,2.9118,3.0505,541,0
KRC,D,20080807,000000,3.2168,3.2168,3.2168,3.2168,44,0
KRC,D,20080808,000000,2.921,3.2261,2.921,3.2261,1475,0
KRC,D,20080811,000000,3.2261,3.2815,3.2261,3.2815,1344,0
KRC,D,20080812,000000,3.374,3.4665,3.374,3.4665,1103,0
KRC,D,20080813,000000,3.374,3.374,3.374,3.374,3786,0
KRC,D,20080814,000000,3.374,3.374,3.374,3.374,1,0
KRC,D,20080819,000000,3.3278,3.3278,3.0505,3.0505,1082,0
KRC,D,20080821,000000,3.1336,3.1336,3.1336,3.1336,1,0
KRC,D,20080825,000000,3.0967,3.0967,3.032,3.032,1567,0
KRC,D,20080826,000000,3.1336,3.1336,3.1336,3.1336,1,0
KRC,D,20080827,000000,3.0505,3.0505,3.0505,3.0505,1,0
KRC,D,20080828,000000,3.1336,3.1336,3.1336,3.1336,1,0
KRC,D,20080829,000000,3.1336,3.1336,3.1336,3.1336,1,0
KRC,D,20080901,000000,2.9303,3.1336,2.9303,3.1336,519,0
KRC,D,20080902,000000,2.921,2.921,2.921,2.921,132,0
KRC,D,20080903,000000,2.9673,2.9673,2.6807,2.6807,8282,0
KRC,D,20080904,000000,2.6345,2.6807,2.1538,2.1723,45656,0
KRC,D,20080905,000000,2.1908,2.311,1.8487,2.0614,92046,0
KRC,D,20080908,000000,2.0983,2.2093,2.0983,2.1076,8767,0
KRC,D,20080909,000000,2.311,2.5882,2.2924,2.4218,19546,0
KRC,D,20080910,000000,2.4034,2.4773,2.311,2.4773,5784,0
KRC,D,20080911,000000,2.542,2.5605,2.542,2.5513,3350,0
KRC,D,20080912,000000,2.542,2.542,2.4034,2.4034,606,0
KRC,D,20080915,000000,2.311,2.4866,2.2924,2.4866,2056,0
KRC,D,20080916,000000,2.3572,2.4866,2.2278,2.4681,4758,0
KRC,D,20080917,000000,2.3572,2.4773,2.3572,2.4496,9818,0
KRC,D,20080918,000000,2.2185,2.3849,2.2185,2.311,3555,0
KRC,D,20080919,000000,2.348,2.348,2.2185,2.2185,7486,0
KRC,D,20080922,000000,2.311,2.311,2.2001,2.2185,1568,0
KRC,D,20080923,000000,2.2093,2.2093,2.1261,2.2001,3155,0
KRC,D,20080924,000000,2.3757,2.3757,2.2924,2.3572,2661,0
KRC,D,20080925,000000,2.348,2.3757,2.348,2.3572,1190,0
KRC,D,20080926,000000,2.4034,2.4034,2.311,2.311,1622,0
KRC,D,20080929,000000,2.1538,2.1723,2.1538,2.1723,1383,0
KRC,D,20080930,000000,2.3017,2.311,2.1631,2.311,2486,0
KRC,D,20081001,000000,2.4126,2.4126,2.2185,2.2185,1157,0
KRC,D,20081002,000000,2.2647,2.2647,2.1261,2.1261,3550,0
KRC,D,20081003,000000,2.1908,2.1908,2.1908,2.1908,1155,0
KRC,D,20081006,000000,2.1167,2.1354,2.1167,2.1354,325,0
KRC,D,20081007,000000,2.0799,2.0799,2.0522,2.0522,963,0
KRC,D,20081008,000000,1.9875,2.0522,1.8487,2.0522,2402,0
KRC,D,20081009,000000,2.0428,2.0428,2.0336,2.0428,3232,0
KRC,D,20081010,000000,1.9875,1.9875,1.9875,1.9875,541,0
KRC,D,20081013,000000,1.9875,1.9875,1.9875,1.9875,725,0
KRC,D,20081014,000000,2.0799,2.3017,2.0799,2.3017,1243,0
KRC,D,20081015,000000,2.1261,2.1261,2.1261,2.1261,1840,0
KRC,D,20081016,000000,2.0799,2.0799,2.0428,2.0799,3830,0
KRC,D,20081017,000000,1.9875,1.9875,1.9875,1.9875,649,0
KRC,D,20081021,000000,2.0799,2.1261,1.9875,2.1261,8140,0
KRC,D,20081022,000000,2.1261,2.2647,1.8673,1.8673,8881,0
KRC,D,20081023,000000,2.0244,2.0244,1.8487,1.8487,1835,0
KRC,D,20081024,000000,1.8487,2.0336,1.8487,2.0336,1406,0
KRC,D,20081027,000000,2.0336,2.0336,1.8487,2.0059,2207,0
KRC,D,20081028,000000,1.9875,2.0336,1.9875,2.0336,6020,0
KRC,D,20081029,000000,2.0522,2.0799,2.0522,2.0799,571,0
KRC,D,20081030,000000,2.0614,2.1261,2.0614,2.1261,1894,0
KRC,D,20081031,000000,2.1261,2.1908,2.1261,2.1908,2745,0
KRC,D,20081103,000000,2.0336,2.0799,2.0336,2.0799,2902,0
KRC,D,20081104,000000,2.0336,2.1908,2.0336,2.1908,4318,0
KRC,D,20081105,000000,2.2001,2.2001,2.0428,2.1908,2759,0
KRC,D,20081106,000000,2.1908,2.2278,2.1908,2.2278,2705,0
KRC,D,20081107,000000,2.1076,2.1076,2.1076,2.1076,749,0
KRC,D,20081110,000000,2.2093,2.2093,2.1076,2.1076,326,0
KRC,D,20081112,000000,2.0799,2.0799,2.0799,2.0799,541,0
KRC,D,20081113,000000,2.0336,2.0336,1.9966,2.0336,13178,0
KRC,D,20081114,000000,2.0336,2.3572,2.0336,2.3572,18379,0
KRC,D,20081117,000000,2.3017,2.3017,2.3017,2.3017,1,0
KRC,D,20081118,000000,2.1723,2.1723,2.1261,2.1723,4219,0
KRC,D,20081119,000000,2.1723,2.1723,2.0336,2.1261,8382,0
KRC,D,20081120,000000,2.0336,2.0336,2.0336,2.0336,649,0
KRC,D,20081121,000000,2.0336,2.1167,2.0336,2.1167,6237,0
KRC,D,20081124,000000,2.1261,2.1261,2.0799,2.1261,3138,0
KRC,D,20081125,000000,2.1261,2.1261,2.1167,2.1261,3624,0
KRC,D,20081126,000000,2.0891,2.1723,2.0891,2.1723,2811,0
KRC,D,20081127,000000,2.2093,2.2278,2.2093,2.2278,3245,0
KRC,D,20081128,000000,2.1723,2.2278,2.1723,2.2278,972,0
KRC,D,20081201,000000,2.1354,2.1723,2.1261,2.1723,6502,0
KRC,D,20081202,000000,2.0799,2.2185,2.0799,2.2185,1980,0
KRC,D,20081203,000000,2.2185,2.2647,2.2185,2.2647,488,0
KRC,D,20081204,000000,2.2647,2.2647,2.2647,2.2647,1081,0
KRC,D,20081205,000000,2.2278,2.2555,2.2278,2.2555,1081,0
KRC,D,20081208,000000,2.1354,2.2185,2.1261,2.2185,2494,0
KRC,D,20081209,000000,2.2185,2.2185,2.2185,2.2185,1,0
KRC,D,20081210,000000,2.2093,2.3572,2.2093,2.348,13307,0
KRC,D,20081211,000000,2.4034,2.5051,2.2462,2.5051,4235,0
KRC,D,20081212,000000,2.5513,2.9118,2.5513,2.9118,21366,0
KRC,D,20081215,000000,2.958,2.958,2.6992,2.9395,18022,0
KRC,D,20081216,000000,2.7731,2.8471,2.6807,2.8378,16263,0
KRC,D,20081217,000000,2.8655,2.8655,2.5882,2.5882,2835,0
KRC,D,20081218,000000,2.7639,2.7639,2.7639,2.7639,1272,0
KRC,D,20081219,000000,2.5882,2.727,2.5882,2.727,2169,0
KRC,D,20081222,000000,2.7176,2.7176,2.5143,2.5882,8260,0
KRC,D,20081223,000000,2.4958,2.6992,2.4958,2.6992,946,0
KRC,D,20081230,000000,2.727,2.727,2.5513,2.7176,23048,0
KRC,D,20081231,000000,2.6807,2.727,2.6807,2.727,8435,0
KRC,D,20090105,000000,2.7639,2.7731,2.7639,2.7731,4648,0
KRC,D,20090106,000000,2.8655,3.1336,2.8655,3.106,22540,0
KRC,D,20090107,000000,3.0042,3.0042,3.0042,3.0042,757,0
KRC,D,20090108,000000,2.9118,3.1244,2.8194,3.1244,24236,0
KRC,D,20090109,000000,3.0134,3.0134,3.0042,3.0042,746,0
KRC,D,20090112,000000,3.0505,3.0505,3.0042,3.0505,1142,0
KRC,D,20090113,000000,3.0412,3.0412,3.0412,3.0412,633,0
KRC,D,20090114,000000,3.0505,3.0505,2.958,3.0042,1710,0
KRC,D,20090115,000000,2.8194,2.995,2.7731,2.995,2712,0
KRC,D,20090116,000000,2.8655,2.8655,2.8655,2.8655,919,0
KRC,D,20090119,000000,2.8655,2.8655,2.7731,2.7731,3946,0
KRC,D,20090120,000000,2.995,2.995,2.995,2.995,3,0
KRC,D,20090121,000000,2.6807,2.7731,2.6807,2.7731,2164,0
KRC,D,20090122,000000,2.6807,2.6807,2.6807,2.6807,1081,0
KRC,D,20090123,000000,2.5882,2.6807,2.4496,2.6807,3570,0
KRC,D,20090127,000000,2.4589,2.4589,2.4589,2.4589,1081,0
KRC,D,20090128,000000,2.7731,2.7731,2.7731,2.7731,865,0
KRC,D,20090129,000000,2.542,2.7731,2.4958,2.7731,3148,0
KRC,D,20090130,000000,2.6807,2.6807,2.4958,2.5882,1947,0
KRC,D,20090202,000000,2.6807,2.6807,2.6807,2.6807,1081,0
KRC,D,20090203,000000,2.7639,2.7639,2.4958,2.4958,3245,0
KRC,D,20090204,000000,2.4958,2.6345,2.4958,2.4958,2837,0
KRC,D,20090205,000000,2.6345,2.6345,2.5051,2.5051,925,0
KRC,D,20090206,000000,2.727,2.727,2.542,2.542,3256,0
KRC,D,20090209,000000,2.727,2.727,2.727,2.727,4410,0
KRC,D,20090210,000000,2.7731,2.7731,2.7731,2.7731,1803,0
KRC,D,20090211,000000,2.7731,2.958,2.7731,2.8655,4811,0
KRC,D,20090213,000000,2.8194,2.8194,2.7731,2.7731,1070,0
KRC,D,20090217,000000,2.6992,2.6992,2.4034,2.4958,17490,0
KRC,D,20090218,000000,2.4958,2.4958,2.3294,2.4958,4887,0
KRC,D,20090219,000000,2.4958,2.7454,2.4958,2.7454,3148,0
KRC,D,20090220,000000,2.727,2.727,2.5051,2.5051,1152,0
KRC,D,20090224,000000,2.5143,2.6807,2.4958,2.4958,3089,0
KRC,D,20090226,000000,2.4218,2.4496,2.4218,2.4312,9628,0
KRC,D,20090227,000000,2.5882,2.5882,2.5882,2.5882,171,0
KRC,D,20090302,000000,2.4218,2.4218,2.4034,2.4034,757,0
KRC,D,20090303,000000,2.4034,2.4126,2.4034,2.4034,4837,0
KRC,D,20090304,000000,2.4958,2.5975,2.2647,2.5975,2380,0
KRC,D,20090309,000000,2.5882,2.5882,2.4034,2.4034,639,0
KRC,D,20090310,000000,2.4126,2.4126,2.4034,2.4034,8973,0
KRC,D,20090311,000000,2.3294,2.4034,2.311,2.4034,2856,0
KRC,D,20090316,000000,2.3202,2.4034,2.311,2.4034,20315,0
KRC,D,20090318,000000,2.3941,2.3941,2.3941,2.3941,3355,0
KRC,D,20090319,000000,2.3941,2.4034,2.3941,2.4034,10685,0
KRC,D,20090320,000000,2.4958,2.4958,2.3849,2.3849,2015,0
KRC,D,20090323,000000,2.4496,2.5697,2.4496,2.5697,8829,0
KRC,D,20090324,000000,2.4496,2.6622,2.4312,2.6622,4596,0
KRC,D,20090325,000000,2.6715,2.6807,2.5882,2.6807,2341,0
KRC,D,20090326,000000,2.7639,2.7639,2.542,2.542,2489,0
KRC,D,20090401,000000,2.6807,2.6807,2.6807,2.6807,8946,0
KRC,D,20090402,000000,2.727,2.7639,2.727,2.7639,1406,0
KRC,D,20090403,000000,2.7639,3.4202,2.7639,3.411,22184,0
KRC,D,20090406,000000,3.0412,3.0412,2.8655,3.032,1515,0
KRC,D,20090407,000000,2.8655,2.8655,2.8655,2.8655,44,0
KRC,D,20090408,000000,2.8655,2.8655,2.8655,2.8655,541,0
KRC,D,20090409,000000,2.9488,2.958,2.9488,2.958,936,0
KRC,D,20090414,000000,2.8655,2.8655,2.7731,2.8194,2651,0
KRC,D,20090415,000000,2.7731,2.7731,2.7731,2.7731,688,0
KRC,D,20090416,000000,2.6899,2.958,2.6345,2.958,2991,0
KRC,D,20090417,000000,2.7731,2.8378,2.7731,2.8378,6020,0
