<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
OPM,D,20161208,000000,5.0189,5.0368,5.001,5.0278,35601,0
OPM,D,20161209,000000,5.1087,5.2925,5.1087,5.2297,30360,0
OPM,D,20161212,000000,5.2925,5.5937,5.2925,5.4452,36536,0
OPM,D,20161213,000000,5.5218,5.5757,5.4722,5.4769,26455,0
OPM,D,20161214,000000,5.562,5.562,5.2973,5.2973,51525,0
OPM,D,20161215,000000,5.2524,5.2524,5.2075,5.2075,21234,0
OPM,D,20161216,000000,5.1848,5.1848,5.0054,5.1087,57458,0
OPM,D,20161219,000000,4.8921,5.2725,4.8075,4.8815,34293,0
OPM,D,20161220,000000,4.8815,4.8868,4.686,4.8128,10142,0
OPM,D,20161221,000000,4.8075,4.8128,4.76,4.8128,4166,0
OPM,D,20161222,000000,4.8128,4.834,4.8128,4.8128,4280,0
OPM,D,20161223,000000,4.7811,4.7811,4.6174,4.7811,4948,0
OPM,D,20161227,000000,4.8023,4.834,4.7547,4.834,2633,0
OPM,D,20161228,000000,4.834,4.834,4.7389,4.7706,3048,0
OPM,D,20161229,000000,4.8075,4.8181,4.7706,4.8181,2328,0
OPM,D,20161230,000000,4.8498,4.8498,4.8498,4.8498,1535,0
OPM,D,20170102,000000,4.8604,4.9132,4.834,4.8604,628,0
OPM,D,20170103,000000,4.8604,4.8604,4.7706,4.7706,4884,0
OPM,D,20170104,000000,4.8604,4.8604,4.7019,4.7283,5836,0
OPM,D,20170105,000000,4.7811,4.7811,4.7283,4.7706,3769,0
OPM,D,20170109,000000,4.7336,4.7811,4.7336,4.7547,3636,0
OPM,D,20170110,000000,4.7389,4.7389,4.6491,4.7019,15512,0
OPM,D,20170111,000000,4.6913,4.6913,4.6755,4.6755,3958,0
OPM,D,20170112,000000,4.6755,4.6755,4.5698,4.5962,7206,0
OPM,D,20170113,000000,4.6332,4.6491,4.2845,4.443,12275,0
OPM,D,20170116,000000,4.4113,4.4113,4.3849,4.4008,5826,0
OPM,D,20170117,000000,4.3849,4.4325,4.3849,4.4325,3964,0
