<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
APT,D,20020712,000000,0.8856,0.9365,0.8856,0.9365,3533,0
APT,D,20020715,000000,0.9109,0.9109,0.9109,0.9109,1837,0
APT,D,20020716,000000,0.9046,0.93,0.8792,0.8983,34085,0
APT,D,20020717,000000,0.9238,0.9238,0.8219,0.8856,31618,0
APT,D,20020718,000000,0.8664,0.8664,0.841,0.841,7583,0
APT,D,20020719,000000,0.8091,0.8282,0.8091,0.8282,7291,0
APT,D,20020722,000000,0.7964,0.7964,0.79,0.79,358942,0
APT,D,20020723,000000,0.79,0.8346,0.7835,0.8091,26718,0
APT,D,20020724,000000,0.79,0.79,0.7709,0.777,103214,0
APT,D,20020725,000000,0.8346,0.8346,0.7264,0.7264,116267,0
APT,D,20020726,000000,0.7133,0.7835,0.7133,0.7835,198356,0
APT,D,20020729,000000,0.7835,0.8983,0.7709,0.8219,8428,0
APT,D,20020730,000000,0.8029,0.8029,0.7647,0.8029,8988,0
APT,D,20020731,000000,0.8091,0.8091,0.7582,0.8029,55930,0
APT,D,20020801,000000,0.8029,0.8219,0.7835,0.8219,73087,0
APT,D,20020802,000000,0.8091,0.8282,0.8091,0.8282,24937,0
APT,D,20020805,000000,0.8219,0.8219,0.8219,0.8219,629,0
APT,D,20020806,000000,0.841,0.841,0.7835,0.841,22399,0
APT,D,20020807,000000,0.8282,0.841,0.8029,0.8282,12891,0
APT,D,20020808,000000,0.8536,0.8536,0.8536,0.8536,1204,0
APT,D,20020814,000000,0.841,0.841,0.8029,0.841,11308,0
APT,D,20020816,000000,0.841,0.841,0.841,0.841,93,0
APT,D,20020819,000000,0.9046,0.9046,0.8219,0.8219,8032,0
